<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230601;195200;24.8;24.8;24.78;24.785;91800
230601;195300;24.78;24.795;24.78;24.79;11500
230601;195400;24.78;24.795;24.78;24.795;200
230601;195500;24.785;24.795;24.78;24.795;2200
230601;195600;24.79;24.79;24.79;24.79;3200
230601;195700;24.79;24.795;24.79;24.795;3200
230601;195800;24.79;24.79;24.79;24.79;3300
230601;195900;24.785;24.785;24.785;24.785;11100
230601;200000;24.785;24.79;24.785;24.785;12800
230601;200100;24.785;24.79;24.785;24.79;1500
230601;200200;24.79;24.79;24.79;24.79;3000
230601;200300;24.785;24.785;24.785;24.785;600
230601;200400;24.785;24.79;24.785;24.785;12400
230601;200500;24.79;24.79;24.79;24.79;12800
230601;200700;24.795;24.795;24.785;24.785;7300
230601;200800;24.785;24.79;24.785;24.79;5700
230601;200900;24.79;24.79;24.78;24.78;10000
230601;201000;24.785;24.785;24.785;24.785;800
230601;201100;24.785;24.795;24.785;24.785;6200
230601;201200;24.795;24.795;24.78;24.78;16300
230601;201300;24.78;24.78;24.78;24.78;3000
230601;201400;24.78;24.785;24.775;24.775;57300
230601;201500;24.78;24.78;24.78;24.78;900
230601;201600;24.78;24.78;24.77;24.77;1300
230601;201700;24.77;24.775;24.77;24.775;1200
230601;201800;24.77;24.775;24.77;24.775;1100
230601;201900;24.77;24.775;24.77;24.77;5300
230601;202000;24.77;24.77;24.77;24.77;1500
230601;202100;24.77;24.77;24.77;24.77;1200
230601;202200;24.77;24.77;24.76;24.76;8900
230601;202300;24.765;24.765;24.75;24.755;16600
230601;202400;24.755;24.755;24.735;24.735;45300
230601;202500;24.735;24.74;24.73;24.73;3900
230601;202600;24.73;24.74;24.725;24.725;27900
230601;202700;24.725;24.725;24.72;24.72;9700
230601;202800;24.73;24.73;24.73;24.73;500
230601;202900;24.73;24.73;24.73;24.73;800
230601;203000;24.72;24.72;24.72;24.72;2100
230601;203100;24.72;24.72;24.72;24.72;31900
230601;203300;24.725;24.725;24.725;24.725;3800
230601;203400;24.725;24.725;24.725;24.725;2900
230601;203500;24.73;24.74;24.725;24.725;31500
230601;203600;24.725;24.725;24.725;24.725;100
230601;203700;24.725;24.725;24.725;24.725;100
230601;203800;24.73;24.735;24.73;24.735;2000
230601;203900;24.725;24.725;24.72;24.72;17500
230601;204000;24.73;24.73;24.73;24.73;100
230601;204100;24.73;24.735;24.73;24.735;14200
230601;204300;24.725;24.725;24.72;24.72;6100
230601;204400;24.73;24.73;24.73;24.73;100
230601;204500;24.72;24.73;24.72;24.73;4200
230601;204600;24.73;24.73;24.725;24.73;4400
230601;204700;24.73;24.73;24.715;24.715;80300
230601;204800;24.71;24.715;24.705;24.715;9100
230601;204900;24.705;24.705;24.705;24.705;2000
230601;205000;24.725;24.725;24.7;24.71;42000
230601;205100;24.7;24.71;24.7;24.7;6600
230601;205200;24.7;24.7;24.7;24.7;600
230601;205300;24.7;24.72;24.7;24.72;19000
230601;205400;24.71;24.71;24.71;24.71;100
230601;205500;24.71;24.71;24.705;24.705;7200
230601;205600;24.705;24.705;24.705;24.705;400
230601;205700;24.705;24.705;24.705;24.705;500
230601;205900;24.71;24.72;24.71;24.72;7500
230601;210000;24.72;24.72;24.72;24.72;100
230601;210100;24.72;24.72;24.72;24.72;500
230601;210300;24.71;24.72;24.71;24.72;1500
230601;210400;24.72;24.72;24.71;24.71;1200
230601;210500;24.71;24.71;24.705;24.705;7100
230601;210600;24.705;24.705;24.695;24.695;8800
230601;210700;24.7;24.715;24.7;24.715;10200
230601;210800;24.715;24.72;24.705;24.72;2000
230601;210900;24.705;24.705;24.7;24.7;3900
230601;211000;24.72;24.72;24.72;24.72;100
230601;211100;24.705;24.72;24.7;24.72;5000
230601;211200;24.72;24.72;24.72;24.72;2100
230601;211400;24.705;24.705;24.705;24.705;1000
230601;211500;24.705;24.705;24.7;24.7;15000
230601;211600;24.7;24.7;24.7;24.7;1000
230601;211700;24.715;24.715;24.7;24.7;29400
230601;211800;24.695;24.695;24.68;24.68;37500
230601;212000;24.685;24.685;24.68;24.68;2500
230601;212100;24.69;24.69;24.685;24.685;6400
230601;212200;24.695;24.7;24.685;24.685;15300
230601;212300;24.7;24.7;24.695;24.7;13800
230601;212400;24.7;24.71;24.7;24.71;700
230601;212500;24.71;24.71;24.7;24.7;7800
230601;212600;24.71;24.71;24.71;24.71;1000
230601;212700;24.71;24.71;24.71;24.71;4400
230601;212800;24.705;24.705;24.7;24.7;4000
230601;213000;24.715;24.72;24.705;24.705;6200
230601;213100;24.705;24.705;24.705;24.705;100
230601;213300;24.72;24.735;24.72;24.73;35500
230601;213500;24.71;24.71;24.705;24.705;3900
230601;213600;24.705;24.73;24.705;24.73;6000
230601;213700;24.705;24.71;24.705;24.71;300
230601;213800;24.71;24.71;24.705;24.705;7500
230601;213900;24.705;24.705;24.705;24.705;8200
230601;214000;24.705;24.705;24.7;24.7;24900
230601;214100;24.7;24.7;24.7;24.7;100
230601;214200;24.695;24.695;24.69;24.69;2000
230601;214300;24.69;24.705;24.69;24.705;1100
230601;214400;24.69;24.69;24.69;24.69;3300
230601;214700;24.69;24.705;24.69;24.705;9200
230601;214800;24.705;24.705;24.7;24.7;500
230601;215000;24.71;24.715;24.71;24.715;3500
230601;215100;24.72;24.72;24.705;24.72;1000
230601;215200;24.705;24.705;24.705;24.705;500
230601;215300;24.705;24.705;24.69;24.695;28100
230601;215400;24.69;24.705;24.69;24.695;10500
230601;215600;24.685;24.685;24.685;24.685;3400
230601;215700;24.685;24.69;24.685;24.69;200
230601;215800;24.685;24.685;24.68;24.68;27500
230601;215900;24.68;24.68;24.675;24.675;77300
230601;220000;24.675;24.68;24.67;24.68;65600
230601;220100;24.7;24.7;24.7;24.7;100
230601;220200;24.685;24.71;24.685;24.71;4000
230601;220300;24.69;24.69;24.685;24.685;12100
230601;220400;24.685;24.685;24.685;24.685;9000
230601;220500;24.685;24.685;24.685;24.685;8700
230601;220600;24.7;24.7;24.7;24.7;600
230601;220700;24.685;24.685;24.685;24.685;5200
230601;220800;24.685;24.685;24.68;24.68;13000
230601;220900;24.68;24.68;24.67;24.675;26900
230601;221000;24.67;24.675;24.67;24.675;4800
230601;221100;24.675;24.675;24.67;24.675;25900
230601;221200;24.675;24.675;24.67;24.675;26600
230601;221300;24.675;24.675;24.67;24.675;10600
230601;221400;24.7;24.7;24.7;24.7;100
230601;221500;24.675;24.675;24.67;24.67;3200
230601;221600;24.695;24.705;24.695;24.705;9000
230601;221800;24.69;24.69;24.69;24.69;400
230601;222000;24.685;24.685;24.685;24.685;1000
230601;222100;24.685;24.685;24.685;24.685;700
230601;222700;24.7;24.705;24.7;24.705;3000
230601;222800;24.69;24.71;24.69;24.71;1000
230601;222900;24.71;24.715;24.7;24.7;2600
230601;223000;24.7;24.71;24.69;24.71;9700
230601;223100;24.685;24.705;24.68;24.68;13500
230601;223200;24.685;24.685;24.685;24.685;100
230601;223300;24.685;24.685;24.685;24.685;500
230601;223400;24.71;24.75;24.71;24.73;81100
230601;223500;24.715;24.715;24.67;24.67;97800
230601;223600;24.675;24.675;24.675;24.675;100
230601;223800;24.695;24.695;24.67;24.695;39200
230601;223900;24.685;24.695;24.675;24.695;2200
230601;224100;24.7;24.705;24.7;24.7;1100
230601;224400;24.69;24.7;24.685;24.685;21000
230601;224500;24.705;24.715;24.705;24.715;10200
230601;224700;24.715;24.715;24.675;24.705;41500
230601;224900;24.71;24.71;24.71;24.71;1000
230601;225000;24.71;24.71;24.71;24.71;2500
230601;225100;24.715;24.72;24.695;24.695;6600
230601;225200;24.685;24.685;24.67;24.67;27000
230601;225300;24.68;24.695;24.68;24.695;200
230601;225400;24.675;24.68;24.675;24.68;1600
230601;225500;24.69;24.69;24.69;24.69;100
230601;225700;24.69;24.69;24.68;24.68;2000
230601;225800;24.69;24.69;24.69;24.69;200
230601;225900;24.695;24.7;24.695;24.7;3500
230601;230100;24.685;24.685;24.685;24.685;1400
230601;230200;24.68;24.68;24.68;24.68;600
230601;230300;24.68;24.685;24.675;24.675;10300
230601;230400;24.675;24.675;24.675;24.675;1000
230601;230500;24.675;24.675;24.67;24.67;2800
230601;230600;24.67;24.68;24.665;24.665;41300
230601;230700;24.67;24.67;24.67;24.67;3000
230601;230800;24.67;24.685;24.67;24.685;25700
230601;230900;24.675;24.675;24.675;24.675;200
230601;231000;24.68;24.685;24.675;24.685;3600
230601;231100;24.685;24.685;24.685;24.685;200
230601;231300;24.685;24.685;24.68;24.68;1600
230601;231500;24.695;24.695;24.695;24.695;200
230601;231600;24.695;24.695;24.695;24.695;100
230601;231800;24.695;24.695;24.695;24.695;600
230601;232000;24.7;24.7;24.7;24.7;100
230601;232100;24.7;24.71;24.7;24.71;15000
230601;232200;24.725;24.74;24.725;24.73;10200
230601;232300;24.73;24.73;24.73;24.73;3000
230601;232400;24.74;24.74;24.74;24.74;1500
230601;232600;24.74;24.74;24.715;24.74;400
230601;232700;24.715;24.715;24.715;24.715;100
230601;232800;24.74;24.74;24.74;24.74;5800
230601;233000;24.735;24.74;24.735;24.735;5100
230601;233100;24.735;24.745;24.735;24.745;4600
230601;233200;24.74;24.74;24.74;24.74;100
230601;233300;24.72;24.72;24.72;24.72;200
230601;233400;24.725;24.745;24.725;24.725;6200
230601;233500;24.75;24.755;24.745;24.755;16000
230601;233600;24.73;24.73;24.725;24.725;10800
230601;233700;24.725;24.725;24.725;24.725;2300
230601;233900;24.72;24.72;24.72;24.72;2500
230601;234000;24.72;24.725;24.72;24.72;3400
230601;234100;24.725;24.73;24.725;24.73;2500
230601;234200;24.73;24.73;24.73;24.73;200
230601;234300;24.735;24.75;24.735;24.75;5600
230601;234400;24.745;24.75;24.745;24.75;2100
230601;234500;24.75;24.75;24.72;24.72;9600
230601;234600;24.72;24.72;24.71;24.72;1500
230601;234700;24.71;24.71;24.71;24.71;3200
230601;234800;24.705;24.705;24.7;24.7;15100
230601;234900;24.7;24.7;24.69;24.69;3200
230601;235000;24.7;24.7;24.7;24.7;500
